,sampleID,sampleName,Source,modernWaterDepth,Latitude,Longitude,SST,TEX86,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,BIT,gdgtZeroOverZeroCren,methaneIndex,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,datatype,phyloT_order,Temperature,Temperature_thermoT,Temperature_thermoT_depthIntegral,Temperature_thermoT_weightedIntegral,violin_bins,GTDB_phylum,NCBI_phylum,GTDB_class,NCBI_class,GTDB_order,NCBI_order,GTDB_family,NCBI_family,Strains,experiment_setup,organism_broadClass,organism_broadClass2,organism_broadClass3,GTDB_classGTDB_family,ringIndex_0to8,ringIndex_0to6,reported_1302,reported_1300,reported_1298,reported_1296,reported_1292,reported_1292_iso,reported_1294,reported_1290,reported_1288,reported_1286,reported_1292_iso2,reported_1294_iso,reported_1290_iso,reported_1288_iso,reported_1286_iso,RI_zhang16_scaled,RI_zhang16_revised_scaled,RI_0to5_scaled,ringIndex_0to6_scaled,ringIndex_0to8_scaled,QC_flag,anti_TEX86,T50_threshold,T_bins,CPOCratio,gdgt12ratio,CPMPindex,Bp21index
1950,TEXAS_PSM_RR02008,Y16 SS ,Varma2023,7.1,71.22395,77.5667,3.1930124759674072,0.433731493,1.516587441,1.862539895,1.862539895,2.341469773615956,0.977526076,0.56716272,0.2007332298196062,0.56716272,0.051562823,0.024751204,0.010570798,0.341780082,0.004172372,coretop,-1.0,3.1930124759674072,0.43600401282310486,2.685248613357544,0.21870486766473932,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,1.862539895,1.862539895,,,,,,,,,,,,,,,,0.37914686025,0.372507979,0.372507979,0.3104233158333333,0.232817486875,exclude,0.37601935044533197,below,0to10,0.01206053592555236,2.083245041332131,0.39835444324096286,0.09468984247012226
1951,TEXAS_PSM_RR02009,Y17 SS,Varma2023,4.5,71.24463,77.68583,3.1930124759674072,0.380312217,1.213245575,1.489620885,1.489620885,2.4933998777267385,0.984139202,0.649659885,0.21112285639592587,0.649659885,0.047702865,0.018744353,0.007517588,0.273361246,0.003014064,coretop,-1.0,3.1930124759674072,0.43600401282310486,2.685248613357544,0.21870486766473932,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,1.489620885,1.489620885,,,,,,,,,,,,,,,,0.30331139375,0.29792417699999996,0.29792417699999996,0.24827014749999998,0.186202610625,exclude,0.2961592501179694,below,0to10,0.010905691973715019,2.544919261817146,0.33944583902634773,0.0810878674889069
1952,TEXAS_PSM_RR02010,Y18 SS,Varma2023,4.1,72.4515,77.05383,3.1930124759674072,0.323060645,1.8803252780000002,2.3408181160000003,2.3408181160000003,1.7926526819959985,0.699054916,0.511472605,0.05738584617678227,0.511472605,0.020436074,0.0048776,0.002720884,0.458338467,0.002154371,coretop,-1.0,3.1930124759674072,0.43600401282310486,2.685248613357544,0.21870486766473932,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.3408181160000003,2.3408181160000003,,,,,,,,,,,,,,,,0.47008131950000004,0.46816362320000005,0.46816362320000005,0.39013635266666674,0.29260226450000004,exclude,0.47260593349876706,below,0to10,0.004678402837613731,4.1897806298179425,0.21063215643436414,0.08267109072580413
1953,TEXAS_PSM_RR02011,Y19 SS,Varma2023,5.8,72.61993,77.52445,3.1930124759674072,0.303903786,1.760017574,2.186751468,2.186751468,2.2927194349727364,0.695425498,0.533439384,0.08536237051505596,0.533439384,0.029659293,0.007079576,0.003087851,0.423952578,0.002781316,coretop,-1.0,3.1930124759674072,0.43600401282310486,2.685248613357544,0.21870486766473932,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.186751468,2.186751468,,,,,,,,,,,,,,,,0.4400043935,0.43735029360000005,0.43735029360000005,0.36445857800000003,0.2733439335,exclude,0.44282028137604107,below,0to10,0.0065176824224794285,4.1894165695798735,0.2161891125528382,0.06583020326311845
1954,TEXAS_PSM_RR02012,Y21 SS,Varma2023,13.5,72.55642,79.30307,1.1601099967956543,0.379725504,2.114588277,2.634075226,2.634075226,1.4220220352696658,0.840242974,0.455249663,0.04637608337335656,0.455249663,0.017210963,0.004727754,0.00332467,0.517003004,0.002483945,coretop,-1.0,1.1601099967956543,0.9695999622344971,0.9695999622344971,0.9695999622344971,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.634075226,2.634075226,,,,,,,,,,,,,,,,0.52864706925,0.5268150452,0.5268150452,0.4390125376666667,0.32925940325,exclude,0.5317578665999174,below,0to10,0.004781534944778757,3.64041001287292,0.23022197562646354,0.11085506883516036
1955,TEXAS_PSM_RR02013,Y23 SSB,Varma2023,23.5,71.84173,82.78483,2.6560096740722656,0.411463715,1.2841451659999998,1.5746451030000002,1.5746451030000002,2.542289855900023,0.984964325,0.627446585,0.2202462108688495,0.627446585,0.05078791,0.022439196,0.008826372,0.286258124,0.004241813,coretop,-1.0,2.6560096740722656,-0.9305932521820068,1.6423063278198242,0.5907049176796152,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,1.5746451030000002,1.5746451030000002,,,,,,,,,,,,,,,,0.32103629149999996,0.31492902060000005,0.31492902060000005,0.26244085050000004,0.19683063787500002,exclude,0.313293913427779,below,0to10,0.014601769087474879,2.263356940239748,0.37640637859229775,0.0844688116604232
1956,TEXAS_PSM_RR02014,Y24 SS,Varma2023,8.5,71.8102,82.74788,2.6560096740722656,0.399609732,0.926606123,1.124187506,1.124187506,2.9267272369334836,0.991626342,0.709582833,0.3196635548751841,0.709582833,0.058209165,0.025808431,0.008818188,0.193464955,0.004116428,coretop,-1.0,2.6560096740722656,-0.9305932521820068,1.6423063278198242,0.5907049176796152,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,1.124187506,1.124187506,,,,,,,,,,,,,,,,0.23165153075,0.22483750119999998,0.22483750119999998,0.18736458433333333,0.14052343825,exclude,0.2142355671215043,below,0to10,0.020834088401942202,2.25543214928486,0.3850432673359487,0.07432463521293474
1957,TEXAS_PSM_RR02015,KS SS1,Varma2023,126.0,77.21723,78.09048,-0.5956100225448608,0.386818317,2.168692633,2.7047261829999996,2.7047261829999996,1.0028482385862394,0.375395467,0.447165429,0.03039068620332232,0.447165429,0.011626962,0.002590709,0.002583351,0.533872881,0.002160669,coretop,-1.0,-0.5956100225448608,-1.4102100133895874,-1.1288599967956543,-1.4201642231586686,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.7047261829999996,2.7047261829999996,,,,,,,,,,,,,,,,0.54217315825,0.5409452365999999,0.5409452365999999,0.4507876971666666,0.33809077287499995,include,0.5441916748388755,below,-4to0,0.004030846576674165,4.48794596382689,0.18231188855586786,0.13321920565007836
1958,TEXAS_PSM_RR02016,KS SS2,Varma2023,320.0,75.83585,68.91351,-0.13660000264644623,0.358374832,1.873646479,2.3346664529999996,2.3346664529999996,1.2099725992841943,0.574773393,0.518473764,0.04258597033121992,0.518473764,0.014268495,0.003415213,0.002822554,0.459288182,0.001731792,coretop,-1.0,-0.13660000264644623,-0.7400100231170654,-0.34255251288414,-0.9752901833606474,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.3346664529999996,2.3346664529999996,,,,,,,,,,,,,,,,0.46841161975,0.46693329059999994,0.46693329059999994,0.38911107549999996,0.29183330662499996,exclude,0.4697341555160094,below,-4to0,0.003756435941319974,4.177922431192433,0.1998246567545386,0.11799247329021308
1959,TEXAS_PSM_RR02017,KS SS4,Varma2023,476.0,78.48321,72.79748,-0.9632099866867065,0.36128611,1.893499166,2.3597460679999998,2.3597460679999998,1.1349108720528416,0.49077237,0.514082137,0.0404820720894509,0.514082137,0.013650413,0.003200502,0.002820047,0.464546145,0.001700757,coretop,-1.0,-0.9632099866867065,-1.4081100225448608,-1.2440574169158936,-1.3354550055155825,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.3597460679999998,2.3597460679999998,,,,,,,,,,,,,,,,0.4733747915,0.4719492136,0.4719492136,0.3932910113333333,0.29496825849999997,include,0.4746911095299819,below,-4to0,0.003647760430588341,4.265084977294187,0.19431770575928056,0.1232998027585816
1960,TEXAS_PSM_RR02018,KS SS5,Varma2023,28.0,74.29,78.62,0.06529000401496887,0.360286904,1.9995147690000001,2.4928070530000004,2.4928070530000004,1.1517483690755588,0.389190144,0.488383375,0.035816549089239334,0.488383375,0.01284808,0.002931233,0.002545029,0.491532497,0.001759787,coretop,-1.0,0.06529000401496887,-0.7268000245094299,-0.10355999320745468,-0.9998791654827759,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.4928070530000004,2.4928070530000004,,,,,,,,,,,,,,,,0.49987869225000003,0.4985614106000001,0.4985614106000001,0.4154678421666667,0.31160088162500005,include,0.50160683283636,below,0to10,0.0035674326501324316,4.383165718999479,0.19042501420603208,0.11973465784858794
1961,TEXAS_PSM_RR02019,KS SS6,Varma2023,52.0,75.68,83.2,-0.3678100109100342,0.34710547,1.9817157730000001,2.469825739,2.469825739,1.028901678186478,0.429492078,0.491381081,0.040322827629618696,0.491381081,0.014636431,0.002978088,0.002894434,0.486201162,0.001908804,coretop,-1.0,-0.3678100109100342,-1.2521100044250488,-0.6480767130851746,-1.2756482890745653,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.469825739,2.469825739,,,,,,,,,,,,,,,,0.49542894325000003,0.4939651478,0.4939651478,0.4116376231666667,0.308728217375,include,0.49735064796998363,below,-4to0,0.003910602390773558,4.914707355860539,0.16987684292817268,0.12323536200239102
1962,TEXAS_PSM_RR02020,KS SS7,Varma2023,51.0,76.09,84.86,-0.5474100112915039,0.335257417,1.859335513,2.316737518,2.316737518,1.0445886727815843,0.355769032,0.521644081,0.04380402367300905,0.521644081,0.015062031,0.003010187,0.002881696,0.455697478,0.001704527,coretop,-1.0,-0.5474100112915039,-1.1993000507354736,-0.726193368434906,-1.2362370624578112,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.316737518,2.316737518,,,,,,,,,,,,,,,,0.46483387825,0.4633475036,0.4633475036,0.3861229196666667,0.28959218975,include,0.4662622537675183,below,-4to0,0.003726540289214517,5.003686149730897,0.1677570662995486,0.12025053641695135
1963,TEXAS_PSM_RR02021,KS SS8,Varma2023,25.0,73.56,73.3,0.044190000742673874,0.316022447,1.767761662,2.201770658,2.201770658,1.0747423868751274,0.396715859,0.543267979,0.049751330989443954,0.543267979,0.016648311,0.003146778,0.002927937,0.432391587,0.001617409,coretop,-1.0,0.044190000742673874,-0.7949100136756897,-0.11750999838113785,-0.9498866481259709,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.201770658,2.201770658,,,,,,,,,,,,,,,,0.4419404155,0.44035413160000003,0.44035413160000003,0.3669617763333333,0.27522133225,include,0.44317875011743596,below,0to10,0.003726671601065154,5.2905896126132825,0.16074469428462493,0.11317971330590677
1964,TEXAS_PSM_RR02022,KS SS9,Varma2023,22.0,73.84,75.09,0.06789000332355499,0.340043079,1.8995822429999998,2.368397367,2.368397367,1.2007543476433753,0.056108634,0.51394652,0.03546596559703677,0.51394652,0.012368003,0.002657315,0.002213038,0.467312858,0.001502266,coretop,-1.0,0.06789000332355499,-0.7557100057601929,-0.0887099951505661,-0.8928625137593172,60to90,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.368397367,2.368397367,,,,,,,,,,,,,,,,0.47489556074999995,0.4736794734,0.4736794734,0.3947328945,0.296049670875,include,0.4762378515581433,below,0to10,0.003204388943732114,4.654323254864403,0.18224453247199562,0.11123213688042992
1965,TEXAS_PSM_RR02023,ZSQD130,Yang2018,17.43338333,17.43338333,116.461465,27.32440948486328,0.669644589,2.5015815119999996,3.0585998789999995,3.0585998789999995,8.757648721688062,-999.0,0.275829665,0.2308185805058991,0.275829665,0.070682448,0.086582967,0.009886554,0.510211534,0.046806833,coretop,-1.0,27.32440948486328,23.229209899902344,26.17034149169922,22.258143612816646,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.0585998789999995,3.0585998789999995,,,,,,,,,,,,,,,,0.6253953779999999,0.6117199757999999,0.6117199757999999,0.5097666464999999,0.38232498487499994,include,0.6490900663337876,below,20to30,0.0840310405778774,0.8163551152041255,1.0746436576190928,0.03896410228664768
1966,TEXAS_PSM_RR02024,HS175,Yang2018,19.17469567,19.17469567,115.5296918,26.74859046936035,0.664278687,2.523049259,3.083145142,3.083145142,8.002910390322258,-999.0,0.267406874,0.235461181490802,0.267406874,0.073342402,0.088141198,0.011013643,0.514130969,0.045964914,coretop,-1.0,26.74859046936035,22.582090377807617,25.405986785888672,21.70435607831364,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.083145142,3.083145142,,,,,,,,,,,,,,,,0.63076231475,0.6166290284,0.6166290284,0.5138575236666666,0.38539314275,include,0.6578452644423004,below,20to30,0.08206615223415238,0.8321012609790033,1.0448711529802044,0.042256402999279755
1967,TEXAS_PSM_RR02025,HD146,Yang2018,22.106185,22.106185,118.8436467,26.26548957824707,0.661131951,2.5693787239999994,3.1367061169999997,3.1367061169999997,5.653374907925638,-999.0,0.25263115,0.2409004027930787,0.25263115,0.075696738,0.088661743,0.015682976,0.523987688,0.043339705,coretop,-1.0,26.26548957824707,21.88300895690918,24.84377670288086,21.32576350553196,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.1367061169999997,3.1367061169999997,,,,,,,,,,,,,,,,0.6423446809999999,0.6273412234,0.6273412234,0.5227843528333332,0.39208826462499996,include,0.6747038088200482,below,20to30,0.07639275933922691,0.8537700189359011,0.9702562978036898,0.05836542326254395
1968,TEXAS_PSM_RR02026,STD328,Yang2018,23.29049667,23.29049667,118.2847967,23.370590209960938,0.538303511,2.767198792,3.397621706,3.397621706,2.5918852975623654,-999.0,0.220670914,0.19106969554459782,0.220670914,0.073342527,0.054526323,0.021037321,0.620474667,0.009948247,coretop,-1.0,23.370590209960938,22.22698974609375,23.19280433654785,22.535585401382196,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.397621706,3.397621706,,,,,,,,,,,,,,,,0.691799698,0.6795243411999999,0.6795243411999999,0.5662702843333333,0.42470271325,include,0.7376543145627011,below,20to30,0.015780275080546965,1.3450847767600247,0.5777326850536991,0.10341180303280359
1969,TEXAS_PSM_RR02027,GX126,Yang2018,20.08530667,20.08530667,120.4375267,27.22429084777832,0.671709976,2.513533374,3.06768499,3.06768499,7.3383098771085296,-999.0,0.266428209,0.24458434259038228,0.266428209,0.074496736,0.09234014,0.012583298,0.506648246,0.04750337,coretop,-1.0,27.22429084777832,21.993289947509766,25.46150016784668,21.407710416614457,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.06768499,3.06768499,,,,,,,,,,,,,,,,0.6283833435,0.6135369980000001,0.6135369980000001,0.5112808316666667,0.38346062375,include,0.6553662871546128,below,20to30,0.0857226950683475,0.8067643822069145,1.0604054196855275,0.04630292707124264
1970,TEXAS_PSM_RR02028,STD27,Yang2018,21.44615167,21.44615167,114.3145467,25.24820899963379,0.546703233,2.742708242,3.3726202049999996,3.3726202049999996,2.7659198731502226,-999.0,0.233471854,0.17822722324406337,0.233471854,0.068309966,0.050168227,0.01813799,0.615832242,0.014079721,coretop,-1.0,25.24820899963379,21.99359130859375,24.113496780395508,23.55248884473134,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.3726202049999996,3.3726202049999996,,,,,,,,,,,,,,,,0.6856770605,0.674524041,0.674524041,0.5621033674999999,0.42157752562499995,include,0.7251021688231679,below,20to30,0.02235188697313247,1.3616181014330044,0.5803286661861619,0.09710655187978481
1971,TEXAS_PSM_RR02029,ZJ13,Yang2018,12.14698333,12.14698333,113.8642283,28.221309661865234,0.617001528,2.3094717740000004,2.814466178,2.814466178,6.542663766629586,-999.0,0.316211162,0.2614760932965098,0.316211162,0.081053165,0.084782814,0.012958455,0.472160931,0.032833473,coretop,-1.0,28.221309661865234,24.894500732421875,27.544397354125977,23.437272609756086,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.814466178,2.814466178,,,,,,,,,,,,,,,,0.5773679435000001,0.5628932356,0.5628932356,0.46907769633333335,0.35180827225,include,0.5989061956813837,below,20to30,0.06501749868895576,0.9560093747301193,0.9018333478350868,0.04916378442497435
1972,TEXAS_PSM_RR02030,STD330,Yang2018,22.815265,22.815265,118.5384817,24.767108917236328,0.580362204,2.905678587,3.5653932590000004,3.5653932590000004,2.2866469293015417,-999.0,0.183805217,0.19171907767511423,0.183805217,0.071880672,0.05885909,0.025740349,0.644902606,0.014812066,coretop,-1.0,24.767108917236328,24.5386905670166,24.712932586669922,24.57143107218308,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.5653932590000004,3.5653932590000004,,,,,,,,,,,,,,,,0.72641964675,0.7130786518000001,0.7130786518000001,0.5942322098333334,0.44567415737500005,include,0.7782026283586804,below,20to30,0.022452230681933357,1.2212331519226682,0.602934587213547,0.11953396725011531
1973,TEXAS_PSM_RR02031,ZSQD164,Yang2018,16.35486333,16.35486333,117.0234833,27.792009353637695,0.6712437,2.521269972,3.080610431,3.080610431,10.004616123356447,-999.0,0.266652081,0.2372781806448407,0.266652081,0.073261652,0.09159094,0.009154868,0.510503057,0.048837402,coretop,-1.0,27.792009353637695,24.971500396728516,27.123638153076172,23.319892402278548,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.080610431,3.080610431,,,,,,,,,,,,,,,,0.630317493,0.6161220862000001,0.6161220862000001,0.5134350718333334,0.385076303875,include,0.6568869354885486,below,20to30,0.08731247885645978,0.7998788089739007,1.111317730959764,0.03446883716166965
1974,TEXAS_PSM_RR02032,HYD26,Yang2018,12.13472333,12.13472333,114.4774917,28.319000244140625,0.602311622,2.316029559,2.823883255,2.823883255,6.50652894555531,-999.0,0.314489416,0.2591599479362086,0.314489416,0.083272622,0.081810642,0.012573623,0.476118943,0.031734753,coretop,-1.0,28.319000244140625,23.025110244750977,27.119369506835938,22.61511717471344,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.823883255,2.823883255,,,,,,,,,,,,,,,,0.57900738975,0.5647766510000001,0.5647766510000001,0.4706472091666667,0.352985406875,include,0.6022184531443843,below,20to30,0.06248798275950718,1.0178702912513509,0.8535612636676585,0.04845933149500183
1975,TEXAS_PSM_RR02033,HYD145,Yang2018,12.426565,12.426565,116.7016917,28.441789627075195,0.685323717,2.408419663,2.940979347,2.940979347,10.425003627422907,-999.0,0.298697652,0.2406132871533082,0.298697652,0.068112305,0.091822452,0.008807906,0.484850365,0.047709319,coretop,-1.0,28.441789627075195,24.78200912475586,27.707429885864258,23.51413428276144,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.940979347,2.940979347,,,,,,,,,,,,,,,,0.60210491575,0.5881958694,0.5881958694,0.4901632245,0.367622418375,include,0.6187883250044649,below,20to30,0.089584924344367,0.7417826851323901,1.1937363510352306,0.033803089872564106
1976,TEXAS_PSM_RR02034,HS13,Yang2018,19.96227333,19.96227333,115.143185,26.379409790039062,0.685697477,2.67949471,3.274100287,3.274100287,6.837720001156572,-999.0,0.23501588,0.23180393429669047,0.23501588,0.071538072,0.094119944,0.013764814,0.546419442,0.048186135,coretop,-1.0,26.379409790039062,22.94399070739746,25.28536033630371,21.95988357242587,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.274100287,3.274100287,,,,,,,,,,,,,,,,0.6698736775,0.6548200574,0.6548200574,0.5456833811666667,0.409262535875,include,0.6992510149163694,below,20to30,0.08103882113436685,0.7600734654070767,1.103361778404543,0.0503205176971701
1977,TEXAS_PSM_RR02035,HYD114  ,Yang2018,12.95161333,12.95161333,116.1524283,28.32939910888672,0.643520806,2.508771408,3.0666238260000003,3.0666238260000003,7.368343209103261,-999.0,0.276309202,0.23271402874872524,0.276309202,0.07257211,0.085075657,0.011546104,0.523466078,0.03438634,coretop,-1.0,28.32939910888672,24.851289749145508,27.63410186767578,23.477450813837976,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.0666238260000003,3.0666238260000003,,,,,,,,,,,,,,,,0.627192852,0.6133247652,0.6133247652,0.511103971,0.38332797825000003,include,0.654516451171134,below,20to30,0.06164056816905292,0.85303026222883,1.0113821127966411,0.045408917422460476
1978,TEXAS_PSM_RR02036,ZJ81  ,Yang2018,12.13629667,12.13629667,112.7772733,28.051790237426758,0.611063818,2.4610316,3.0118019690000004,3.0118019690000004,6.193014097046547,-999.0,0.289930115,0.22434343346359492,0.289930115,0.072689728,0.074568968,0.01204082,0.523176171,0.027594198,coretop,-1.0,28.051790237426758,24.3712100982666,27.251373291015625,23.121116075494594,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.0118019690000004,3.0118019690000004,,,,,,,,,,,,,,,,0.6152579,0.6023603938000001,0.6023603938000001,0.5019669948333334,0.37647524612500005,include,0.6434290080005605,below,20to30,0.05010109394610515,0.9747986320529473,0.8800718248629763,0.05148543229963384
1979,TEXAS_PSM_RR02037,ZSQD97 ,Yang2018,18.248455,18.248455,115.890665,27.069210052490234,0.653884909,2.517747647,3.0765661979999996,3.0765661979999996,7.210027463863028,-999.0,0.267925043,0.23666484469021387,0.267925043,0.075897861,0.085500053,0.011858492,0.51278992,0.046028631,coretop,-1.0,27.069210052490234,24.49030876159668,26.40440559387207,23.01417722899295,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.0765661979999996,3.0765661979999996,,,,,,,,,,,,,,,,0.62943691175,0.6153132396,0.6153132396,0.512761033,0.38457077474999996,include,0.6568209196728307,below,20to30,0.08236775768741436,0.8876937304354653,0.974289040931316,0.045828776780408795
1980,TEXAS_PSM_RR02038,STD332 ,Yang2018,22.48963333,22.48963333,118.699825,25.73509979248047,0.576785668,2.744234311,3.3646454390000002,3.3646454390000002,2.467021545855338,-999.0,0.22248688,0.20205703024020996,0.22248688,0.075228982,0.058258213,0.023614797,0.599756895,0.020654233,coretop,-1.0,25.73509979248047,23.3806095123291,25.14826202392578,23.23446369274413,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.3646454390000002,3.3646454390000002,,,,,,,,,,,,,,,,0.68605857775,0.6729290878,0.6729290878,0.5607742398333334,0.42058067987500003,include,0.7294149414509097,below,20to30,0.03329120331316817,1.2913026014031703,0.5893968602718033,0.10965255628355294
1981,TEXAS_PSM_RR02039,ZSQD113,Yang2018,17.98422833,17.98422833,116.1652733,27.148509979248047,0.662137417,2.547101831,3.1118504880000004,3.1118504880000004,7.7393777854416905,-999.0,0.259201341,0.23764892204313653,0.259201341,0.075498384,0.089046038,0.011505581,0.517339811,0.047408846,coretop,-1.0,27.148509979248047,24.610389709472656,26.500537872314453,23.081938319627223,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.1118504880000004,3.1118504880000004,,,,,,,,,,,,,,,,0.63677545775,0.6223700976000001,0.6223700976000001,0.5186417480000001,0.38898131100000005,include,0.6662104251237415,below,20to30,0.08394680609218341,0.8478578687577318,1.0234710337626567,0.043401557249208425
1982,TEXAS_PSM_RR02040,ZSQD180,Yang2018,16.08583833,16.08583833,117.3057567,27.926000595092773,0.660637003,2.373417909,2.897350018,2.897350018,10.323184450575512,-999.0,0.304790004,0.2463685630803724,0.304790004,0.073501375,0.089141441,0.008635072,0.4786237,0.045308409,coretop,-1.0,27.926000595092773,25.241310119628906,27.297260284423828,23.525046298188254,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.897350018,2.897350018,,,,,,,,,,,,,,,,0.59335447725,0.5794700036,0.5794700036,0.4828916696666667,0.36216875225,include,0.6109462951135713,below,20to30,0.08647763368898623,0.8245477543940533,1.0852848431586042,0.03315833749037883
1983,TEXAS_PSM_RR02041,STD29,Yang2018,21.11659833,21.11659833,114.46984,25.489709854125977,0.543751628,2.610645509,3.2049504559999997,3.2049504559999997,2.8478163137285746,-999.0,0.262007666,0.19470037773414106,0.262007666,0.072460135,0.052716167,0.018511084,0.579175033,0.015129914,coretop,-1.0,25.489709854125977,22.20800018310547,24.3679256439209,23.26723472944394,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.2049504559999997,3.2049504559999997,,,,,,,,,,,,,,,,0.65266137725,0.6409900912,0.6409900912,0.5341584093333333,0.40061880699999997,include,0.6885246613946348,below,20to30,0.025458166007828978,1.3745334519484316,0.5794818139130355,0.09425025014695126
1984,TEXAS_PSM_RR02042,HYD161 ,Yang2018,12.15215333,12.15215333,116.9645267,28.469209671020508,0.701704119,2.6399667890000003,3.224953736,3.224953736,8.950918320383355,-999.0,0.236342272,0.23396709505173383,0.236342272,0.068403659,0.099186021,0.0110811,0.534342932,0.050644015,coretop,-1.0,28.469209671020508,24.694000244140625,27.721040725708008,23.49920518670722,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,3.224953736,3.224953736,,,,,,,,,,,,,,,,0.6599916972500001,0.6449907471999999,0.6449907471999999,0.5374922893333333,0.403119217,include,0.6933348781404658,below,20to30,0.08657289749748893,0.6896501977834155,1.2478621341734206,0.039880614619182915
1985,TEXAS_PSM_RR02043,HYD41 ,Yang2018,12.14938667,12.14938667,114.7633917,28.40850067138672,0.619250089,2.295747085,2.796357977,2.796357977,6.591027155650838,-999.0,0.319090245,0.2647911304122951,0.319090245,0.080448011,0.086697053,0.0131538,0.46962143,0.030989462,coretop,-1.0,28.40850067138672,23.25469970703125,27.292205810546875,22.783003083541846,0to30,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,coretop,,2.796357977,2.796357977,,,,,,,,,,,,,,,,0.57393677125,0.5592715954,0.5592715954,0.46605966283333333,0.349544747125,include,0.5954285258931915,below,20to30,0.06190329154883829,0.9279209409805429,0.9262326452209347,0.04926592192044645
